Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,,,3,4.55,Scholastic,Paperback,734,2002,2000,2/06/2015,19/08/2014,paperback,paperback (#98),read,,1
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,0439358078,9780439358071,3,4.49,Scholastic Inc.,Paperback,870,2004,2003,6/06/2015,19/08/2014,paperback,paperback (#99),read,,1
2977487,"Succubus Dreams (Georgina Kincaid, #3)",Richelle Mead,"Mead, Richelle",,0758216432,9780758216434,4,4.14,Kensington Publishing Corporation,Paperback,296,2008,2008,,19/08/2014,paperback,paperback (#94),read,,1
8709527,"Bloodlines (Bloodlines, #1)",Richelle Mead,"Mead, Richelle",,1595143173,9781595143174,3,4.21,Penguin Group,Hardcover,421,2011,2011,1/07/2015,19/08/2014,paperback,paperback (#88),read,,1
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,"Mead, Richelle",,1595141987,9781595141989,3,4.34,Penguin Razorbill,Hardcover,503,2009,2009,7/06/2015,19/08/2014,paperback,paperback (#86),read,,1
8709523,"The Golden Lily (Bloodlines, #2)",Richelle Mead,"Mead, Richelle",,1595143181,9781595143181,3,4.35,Penguin Group,Hardcover,418,2012,2012,12/07/2015,19/08/2014,paperback,paperback (#89),read,,1
8709526,"The Indigo Spell (Bloodlines, #3)",Richelle Mead,"Mead, Richelle",,159514319X,9781595143198,3,4.39,Razorbill / Penguin Group,Hardcover,401,2013,2013,18/07/2015,19/08/2014,paperback,paperback (#90),read,,1
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,"Mead, Richelle",,1595143068,9781595143068,3,4.4,Razorbill,Hardcover,594,2010,2010,12/06/2015,19/08/2014,paperback,paperback (#87),read,,1
8709528,"The Ruby Circle (Bloodlines, #6)",Richelle Mead,"Mead, Richelle",,159514322X,9781595143228,4,4.23,Razorbill,Hardcover,348,2015,2015,27/07/2015,19/08/2014,paperback,paperback (#91),read,,1
235718,"Succubus Blues (Georgina Kincaid, #1)",Richelle Mead,"Mead, Richelle",,0758216416,9780758216410,4,3.94,Kensington,Paperback,343,2007,2007,,19/08/2014,paperback,paperback (#92),read,,1
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,"Mead, Richelle",,1595141979,9781595141972,3,4.36,Razorbill,Paperback,443,2008,2008,4/06/2015,19/08/2014,paperback,paperback (#85),read,,1
2233407,"From Dead to Worse (Sookie Stackhouse, #8)",Charlaine Harris,"Harris, Charlaine",,0441015891,9780441015894,4,4.01,Ace,Hardcover,359,2008,2008,,19/08/2014,paperback,paperback (#75),read,,1
61940,"Damia's Children (The Tower and the Hive, #3)",Anne McCaffrey,"McCaffrey, Anne",,0552139122,9780552139120,4,3.9,G.P. Putnam's Sons,Paperback,336,1994,1993,,19/08/2014,paperback,paperback (#79),read,,1
5161066,"Dead and Gone (Sookie Stackhouse, #9)",Charlaine Harris,"Harris, Charlaine",,0441017150,9780441017157,4,4.02,Ace Books,Hardcover,312,2009,2009,,19/08/2014,paperback,paperback (#76),read,,1
24869,"Lyon's Pride (The Tower and the Hive, #4)",Anne McCaffrey,"McCaffrey, Anne",,0552139149,9780552139144,4,3.91,Corgi,Paperback,347,1994,1994,,19/08/2014,paperback,paperback (#80),read,,1
96460,"The Tower and the Hive (The Tower and the Hive, #5)",Anne McCaffrey,"McCaffrey, Anne",,0552146293,9780552146296,4,3.95,Corgi Books,Paperback,400,2000,1999,,19/08/2014,paperback,paperback (#81),read,,1
18660669,Vampire Academy (Vampire Academy #1),Richelle Mead,"Mead, Richelle",,,,3,4.13,Razorbill,Paperback,332,2013,2007,2/06/2015,19/08/2014,paperback,paperback (#82),read,,1
18247324,"The Meeting (Vampire Academy, #1.5)",Richelle Mead,"Mead, Richelle",,,,3,4.12,Richelle Mead,ebook,3,2013,2013,13/04/2015,19/08/2014,paperback,paperback (#83),read,,1
61938,"The Rowan (The Tower and the Hive, #1)",Anne McCaffrey,"McCaffrey, Anne",,0517086034,9780517086032,4,4.03,Random House Value Publishing,Hardcover,336,1992,1990,,19/08/2014,paperback,paperback (#77),read,,1
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,"Mead, Richelle",,,,3,4.29,Razorbill,Paperback,327,2008,2008,3/06/2015,19/08/2014,paperback,paperback (#84),read,,1
61959,"Damia (The Tower and the Hive, #2)",Anne McCaffrey,"McCaffrey, Anne",,0552137642,9780552137645,4,4,Corgi,Paperback,380,1993,1991,,19/08/2014,paperback,paperback (#78),read,,1
140097,"An Ice Cold Grave (Harper Connelly, #3)",Charlaine Harris,"Harris, Charlaine",,0425217299,9780425217290,4,3.96,Berkley,Hardcover,280,2007,2007,,19/08/2014,paperback,paperback (#66),read,,1
6344832,"Grave Secret (Harper Connelly, #4)",Charlaine Harris,"Harris, Charlaine",,0425230155,9780425230152,4,3.95,Berkley,Hardcover,306,2009,2009,,19/08/2014,paperback,paperback (#67),read,,1
301082,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,"Harris, Charlaine",,0441008534,9780441008537,4,3.96,Ace Books,Mass Market Paperback,292,2001,2001,,19/08/2014,paperback,paperback (#68),read,,1
110494,"Living Dead in Dallas (Sookie Stackhouse, #2)",Charlaine Harris,"Harris, Charlaine",,1841493007,9781841493008,4,3.97,Orbit,Mass Market Paperback,291,2004,2002,,19/08/2014,paperback,paperback (#69),read,,1
140082,"Club Dead (Sookie Stackhouse, #3)",Charlaine Harris,"Harris, Charlaine",,1841493015,9781841493015,4,4.03,Orbit,Mass Market Paperback,274,2006,2003,,19/08/2014,paperback,paperback (#70),read,,1
140078,"Grave Surprise (Harper Connelly, #2)",Charlaine Harris,"Harris, Charlaine",,0425212033,9780425212035,4,3.89,Berkley Publishing Group,Hardcover,295,2006,2006,,19/08/2014,paperback,paperback (#65),read,,1
140075,"All Together Dead (Sookie Stackhouse, #7)",Charlaine Harris,"Harris, Charlaine",,0441014941,9780441014941,4,4.06,Ace,Hardcover,323,2007,2007,,19/08/2014,paperback,paperback (#74),read,,1
74045,Dangerous Games (Riley Jenson Guardian #4),Keri Arthur,"Arthur, Keri",,0553589598,9780553589597,3,4.16,Random House,Paperback,356,2007,2007,,19/08/2014,paperback,paperback (#24),read,,1
74043,Kissing Sin (Riley Jenson Guardian #2),Keri Arthur,"Arthur, Keri",,055358846X,9780553588460,3,4.07,Random House,Paperback,355,2007,2007,,19/08/2014,paperback,paperback (#22),read,,1
2072153,The Darkest Kiss (Riley Jenson Guardian #6),Keri Arthur,"Arthur, Keri",,0553591142,9780553591149,3,4.21,Random House,Paperback,356,2008,2008,,19/08/2014,paperback,paperback (#25),read,,1
189359,"Chasing the Shadows (Nikki & Michael, #3)",Keri Arthur,"Arthur, Keri",,1893896846,9781893896840,0,4.05,ImaJinn Books,Paperback,232,2002,2002,,19/08/2014,paperback,paperback (#19),read,,1
3865030,Deadly Desire (Riley Jenson Guardian #7),Keri Arthur,"Arthur, Keri",,0553591150,9780553591156,3,4.25,Random House,Paperback,352,2009,2009,,19/08/2014,paperback,paperback (#62),read,,1
189360,Embraced by Darkness (Riley Jenson Guardian #5),Keri Arthur,"Arthur, Keri",,055358961X,9780553589610,3,4.18,Random House,Paperback,355,2007,2007,,19/08/2014,paperback,paperback (#61),read,,1
6076380,Bound to Shadows (Riley Jenson Guardian #8),Keri Arthur,"Arthur, Keri",,0553591169,9780553591163,3,4.28,Random House,Paperback,346,2009,2009,,19/08/2014,paperback,paperback (#63),read,,1
74046,Tempting Evil (Riley Jenson Guardian #3),Keri Arthur,"Arthur, Keri",,0553588478,9780553588477,3,4.12,Random House,Paperback,371,2007,2007,,19/08/2014,paperback,paperback (#23),read,,1
58077,"Grave Sight (Harper Connelly, #1)",Charlaine Harris,"Harris, Charlaine",,0425212890,9780425212899,4,3.86,Berkley Books,Mass Market Paperback,293,2006,2005,,19/08/2014,paperback,paperback (#64),read,,1
6986858,"Moon Sworn (Riley Jenson Guardian, #9)",Keri Arthur,"Arthur, Keri",,,,3,4.33,Dell,Kindle Edition,416,2010,2010,,19/08/2014,paperback,paperback (#26),read,,1
172764,Full Moon Rising (Riley Jenson Guardian #1),Keri Arthur,"Arthur, Keri",,0553588451,9780553588453,3,3.89,Random House,Paperback,372,2006,2006,,19/08/2014,paperback,paperback (#21),read,,1
22838025,"Silver Shadows (Bloodlines, #5)",Richelle Mead,"Mead, Richelle",,1921880287,9781921880285,4,4.36,Razorbill,Paperback,380,2014,2014,23/07/2015,19/08/2014,paperback,paperback (#56),read,,1
125926,"Dime Store Magic (Women of the Otherworld, #3)",Kelley Armstrong,"Armstrong, Kelley",,0553590154,9780553590159,0,4.07,Spectra Books,Paperback,414,2007,2004,,19/08/2014,paperback,paperback (#7),read,,1
11918,"Bitten (Women of the Otherworld, #1)",Kelley Armstrong,"Armstrong, Kelley",,0452286034,9780452286030,0,4.05,Plume Books,Mass Market Paperback,436,2004,2001,,19/08/2014,paperback,paperback (#6),read,,1
11915,"Broken (Women of the Otherworld, #6)",Kelley Armstrong,"Armstrong, Kelley",,0553588184,9780553588187,0,4.19,Bantam,Mass Market Paperback,444,2006,2006,,19/08/2014,paperback,paperback (#10),read,,1
21970091,"The Girl in 6E (Deanna Madden, #1)",A.R. Torre,"Torre, A.R.",,140915517X,9781409155171,5,3.8,Orion: Hachette Australia,Paperback,344,2014,2013,24/08/2014,19/08/2014,paperback,paperback (#55),read,,1
125925,"Industrial Magic (Women of the Otherworld, #4)",Kelley Armstrong,"Armstrong, Kelley",,0553590162,9780553590166,0,4.13,Spectra Books,Paperback,528,2007,2004,,19/08/2014,paperback,paperback (#8),read,,1
11149141,"Dead Reckoning (Sookie Stackhouse, #11)",Charlaine Harris,"Harris, Charlaine",,,,4,3.78,Gollancz,Kindle Edition,325,2011,2011,,19/08/2014,paperback,paperback (#58),read,,1
11137450,"Dead in the Family (Sookie Stackhouse, #10)",Charlaine Harris,"Harris, Charlaine",,,9780575089358,3,3.89,Gollancz,ebook,322,2010,2010,,19/08/2014,paperback,paperback (#59),read,,1
464164,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",,0747546290,9780747546290,0,4.56,Bloomsbury Publishing,Paperback,317,1999,1999,27/05/2015,3/06/2014,paperback,paperback (#35),read,,1
11758941,A Z Of Crochet,Various,"Various, Various",,0977547639,9780977547630,0,4.67,Country Bumpkin,,,2007,2007,,3/01/2014,paperback,paperback (#32),read,,1
18866664,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,"Mead, Richelle",,,9781921880223,4,4.37,Penguin Group (Australia),Paperback,420,2013,2013,25/07/2015,3/01/2014,paperback,paperback (#31),read,,1
124650,"The One Minute Manager - Increase Productivity, Profits And Your Own Prosperity",Kenneth H. Blanchard,"Blanchard, Kenneth H.",Spencer Johnson,0007107927,9780007107926,0,3.88,Harper,Paperback,112,2011,1981,,26/08/2012,paperback,paperback (#29),read,,1
124717,Leadership and the One Minute Manager,Kenneth H. Blanchard,"Blanchard, Kenneth H.","Patricia Zigarmi, Drea Zigarmi",0007103417,9780007103416,0,3.97,HarperCollins Publishers,Paperback,111,2004,1985,,26/08/2012,paperback,paperback (#30),read,,1
3060616,"Truth-Seeker's Tarot: Oracle Cards of Insight, Clarity and Wisdom",David Fontana,"Fontana, David",,1844837165,9781844837168,0,3.43,Watkins Publishing,Hardcover,80,2008,2008,,3/01/2014,paperback,paperback (#34),read,,1
7960307,"Destiny Kills (Myth and Magic, #1)",Keri Arthur,"Arthur, Keri",,0749953020,9780749953027,0,3.81,Piatkus Books,Paperback,372,2011,2008,,3/01/2014,paperback,paperback (#3),read,,1
13177535,"Chaotic (Otherworld Stories, #5.2)",Kelley Armstrong,"Armstrong, Kelley",,,,0,4.18,Harper Voyager,Kindle Edition,109,2012,2012,22/06/2015,22/06/2015,ebook,ebook (#1),read,,1
4107256,"Frostbitten (Women of the Otherworld, #10)",Kelley Armstrong,"Armstrong, Kelley",,1841497762,9781841497761,0,4.29,Orbit,Hardcover,352,2009,2009,,19/08/2014,paperback,paperback (#14),read,,1
10863148,"Thirteen (Women of the Otherworld, #13)",Kelley Armstrong,"Armstrong, Kelley",,1841498033,9781841498034,0,4.29,Orbit,Hardcover,444,2012,2012,,19/08/2014,paperback,paperback (#17),read,,1
6725785,"Waking the Witch (Women of the Otherworld, #11)",Kelley Armstrong,"Armstrong, Kelley",,0525951784,9780525951780,0,4.16,Dutton Adult,Hardcover,309,2010,2010,,19/08/2014,paperback,paperback (#15),read,,1
2813124,"Living with the Dead (Women of the Otherworld, #9)",Kelley Armstrong,"Armstrong, Kelley",,0553806645,9780553806649,0,4.02,Bantam,Hardcover,372,2008,2008,,19/08/2014,paperback,paperback (#13),read,,1
7797032,"Spell Bound (Women of the Otherworld, #12)",Kelley Armstrong,"Armstrong, Kelley",,1841498076,9781841498072,0,4.22,Orbit,Hardcover,352,2011,2011,,19/08/2014,paperback,paperback (#16),read,,1
862350,"No Humans Involved (Women of the Otherworld, #7)",Kelley Armstrong,"Armstrong, Kelley",,0553588370,9780553588378,0,4.2,Bantam Spectra,Paperback,505,2008,2007,,19/08/2014,paperback,paperback (#11),read,,1
11922,"Stolen (Women of the Otherworld, #2)",Kelley Armstrong,"Armstrong, Kelley",,0452285933,9780452285934,0,4.15,Plume,Mass Market Paperback,468,2004,2002,,19/08/2014,paperback,paperback (#2),read,,1
11919,"Haunted (Women of the Otherworld, #5)",Kelley Armstrong,"Armstrong, Kelley",,0553587080,9780553587081,0,4.09,Bantam Spectra,Mass Market Paperback,495,2005,2005,,19/08/2014,paperback,paperback (#9),read,,1
18873242,Exit Strategy (Nadia Stafford),Kelley Armstrong,"Armstrong, Kelley",,,,4,3.88,Sphere,Kindle Edition,466,2008,2007,,19/08/2014,paperback,paperback (#5),read,,1
1541884,"Personal Demon (Women of the Otherworld, #8)",Kelley Armstrong,"Armstrong, Kelley",,0553806610,9780553806618,0,4.07,Bantam,Hardcover,371,2008,2008,,19/08/2014,paperback,paperback (#12),read,,1
11182703,"Made to Be Broken (Nadia Stafford, #2)",Kelley Armstrong,"Armstrong, Kelley",,,,4,4.07,,Kindle Edition,370,,2009,,19/08/2014,paperback,paperback (#4),read,,1
18957788,"Wild Justice (Nadia Stafford, #3)",Kelley Armstrong,"Armstrong, Kelley",,,,0,4.32,Sphere,Kindle Edition,368,2013,2013,,19/08/2014,paperback,paperback (#1),read,,1
24991202,The A.I. Chronicles (The Future Chronicles),Ellen Campbell,"Campbell, Ellen","Samuel Peralta, David  Simpson, Chrystalla Thoma, Peter Cawdron, Patrice Fitzgerald, Susan Kaye Quinn, Julie E. Czerneda, Alex Albrinck, Sam Best, Angela Cavanaugh, E.E. Giorgi, A.K. Meek, Logan Thomas Snyder, Pavarti K. Tyler",,,0,4.03,Windrift Books,Kindle Edition,300,2015,2015,,28/11/2015,to-read,to-read (#201),to-read,,0
13562219,Frozen Past (Jaxon Jennings #1),Richard C. Hale,"Hale, Richard C.",,,,4,3.9,Three Thirty A.M. Publishing,Kindle Edition,318,2012,2012,16/11/2015,11/02/2015,,,read,,1
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,,,0,3.99,William Morrow,Kindle Edition,880,2015,2015,,8/10/2015,to-read,to-read (#190),to-read,,0
17707533,"Dark Currents (Agent of Hel, #1)",Jacqueline Carey,"Carey, Jacqueline",,0451414837,9780451414830,0,3.79,Roc,Mass Market Paperback,399,2013,2012,,6/05/2015,to-read,to-read (#174),to-read,,0
18342294,"Some Girls Bite (Chicagoland Vampires, #1)",Chloe Neill,"Neill, Chloe",,0451469054,9780451469052,0,4,Roc,Mass Market Paperback,324,2014,2009,,6/05/2015,to-read,to-read (#171),to-read,,0
20821001,"Wickedly Dangerous (Baba Yaga, #1)",Deborah Blake,"Blake, Deborah",,0425272923,9780425272923,0,3.71,Berkley,Mass Market Paperback,329,2014,2014,,6/05/2015,to-read,to-read (#172),to-read,,0
18667968,"Omens (Cainsville, #1)",Kelley Armstrong,"Armstrong, Kelley",,0142181064,9780142181065,0,4.06,Dutton,Paperback,512,2014,2013,,6/05/2015,to-read,to-read (#169),to-read,,0
13608989,"The Iron Trial (Magisterium, #1)",Holly Black,"Black, Holly",Cassandra Clare,0857532502,9780857532503,0,3.95,Doubleday Children's Books,Paperback,295,2014,2014,,15/02/2015,to-read,to-read (#150),to-read,,0
17860722,The Dazzling Darkness,Paula Cappa,"Cappa, Paula",,,,0,3.65,KDP,Kindle Edition,300,2013,2013,,12/04/2015,to-read,to-read (#164),to-read,,0
18880537,MONTAIGNE / essays (Complete with Table of Contents),Michel de Montaigne,"Montaigne, Michel de",,,,0,4.23,POPULAR CLASSICAL BOOKS,Kindle Edition,1427,2012,1572,,2/03/2015,to-read,to-read (#155),to-read,,0
10837174,"Stray (Touchstone, #1)",Andrea K. Höst,"Höst, Andrea K.",,,,0,3.98,Andrea K. Höst,Kindle Edition,273,2011,2011,,2/03/2015,to-read,to-read (#154),to-read,,0
19403811,The Incredible Adventures of Cinnamon Girl,Melissa Keil,"Keil, Melissa",,1742978304,9781742978307,0,3.79,Hardie Grant Egmont,Paperback,295,2014,2014,,15/02/2015,to-read,to-read (#149),to-read,,0
23266135,HEROES Urban Fantasy and Super Powers Bundle #1,T. Paulin,"Paulin, T.","Dannika Dark, J.L. Bryan, Terah Edun, Kate Danley, Daniel Arenson, Robert J. Crane, Madeline Freeman, Anthea Sharp",,,0,3.7,,Kindle Edition,,2014,2014,,11/02/2015,to-read,to-read (#144),to-read,,0
18619505,"Tuesday's Child (Psychic Visions, #1)",Dale Mayer,"Mayer, Dale",,,,0,3.88,Valley Publishing,Kindle Edition,464,2011,2011,,11/02/2015,to-read,to-read (#133),to-read,,0
17148140,"Seduced by Innocence (The Seduced Saga, #1)",Karpov Kinrade,"Kinrade, Karpov",Alex Lux,,,0,3.72,Daring Books,Kindle Edition,212,2013,2013,,26/12/2014,to-read,to-read (#107),to-read,,0
20613036,"Courtlight Series Boxed Set (Courtlight, #1-3)",Terah Edun,"Edun, Terah",,,,0,3.82,,Kindle Edition,731,2013,2013,,26/12/2014,to-read,to-read (#98),to-read,,0
22292197,"The Best Science Fiction and Fantasy of the Year, Volume 8",Jonathan Strahan,"Strahan, Jonathan","Joe Abercrombie, K.J. Parker, Ted Chiang, Priya Sharma, Richard Parks, Lavie Tidhar, Thomas Olde Heuvelt, Benjanun Sriduangkaew, Eleanor Arnason, Ian R. MacLeod, Sofia Samatar, An Owomoyela, Karin Tidbeck, Madeline Ashby, Caitlín R. Kiernan, Robert Reed, Ian McDonald, Val Nolan, Neil Gaiman, Greg Egan, Yoon Ha Lee, Geoff Ryman, M. Bennardo, Ramez Naam, M. John Harrison, James Patrick Kelly, Charlie Jane Anders, E. Lily Yu",,,0,3.74,Solaris,Kindle Edition,576,2014,2013,,19/08/2014,to-read,to-read (#24),to-read,,0
7912007,"Full Dark, No Stars",Stephen King,"King, Stephen",,1439192561,9781439192566,0,4.05,Scribner,Hardcover,368,2010,2010,,28/11/2014,"to-read, to-get","to-read (#97), to-get (#6)",to-read,,0
12813630,The Coldest Girl in Coldtown,Holly Black,"Black, Holly",,0316213101,9780316213103,0,3.85,"Little, Brown Books for Young Readers",Hardcover,419,2013,2013,,25/11/2014,to-read,to-read (#95),to-read,,0
7717938,"Dead, Undead, or Somewhere in Between (Rhiannon's Law, #1)",J.A. Saare,"Saare, J.A.",,,,0,3.74,Mundania Press,Paperback,208,2011,2010,,22/11/2014,to-read,to-read (#94),to-read,,0
12452420,The Sinister Sweetness of Splendid Academy,Nikki Loftin,"Loftin, Nikki",,,,0,3.98,Razorbill,Kindle Edition,305,2012,2012,,21/11/2014,to-read,to-read (#82),to-read,,0
13129136,The Year of Shadows,Claire Legrand,"Legrand, Claire",,,,0,4.06,Simon & Schuster Books For Young Readers,Hardcover,416,2013,2013,,21/11/2014,to-read,to-read (#81),to-read,,0
2246941,"Eternal Lover (Hell on Earth, #2.5; Georgina Kincaid, #2.5)",Hannah Howell,"Howell, Hannah","Lynsay Sands, Jackie Kessler, Richelle Mead",0758225113,9780758225115,0,3.9,Kensington,Paperback,352,2008,2008,,19/08/2014,to-read,to-read (#67),to-read,,0
17239876,"After Dead: What Came Next in the World of Sookie Stackhouse (Sookie Stackhouse, #13.5)",Charlaine Harris,"Harris, Charlaine",Lisa Desimini,0425269515,9780425269510,0,2.93,Ace,Hardcover,195,2013,2013,,19/08/2014,to-read,to-read (#66),to-read,,0
11335942,The Lily Bard Mysteries Omnibus,Charlaine Harris,"Harris, Charlaine",,,,4,4.17,Gollancz,Kindle Edition,944,2010,2007,,19/08/2014,,,read,,1
8658215,Tithe: A Modern Faerie Tale,Holly Black,"Black, Holly",,,,2,3.73,Margaret K. McElderry Books,Kindle Edition,340,2008,2002,,19/08/2014,,,read,,1
5762581,Valiant: A Modern Tale of Faerie,Holly Black,"Black, Holly",,,,2,3.9,Margaret K. McElderry Books,Kindle Edition,320,,2002,,19/08/2014,,,read,,1
5624799,Ironside: A Modern Faery's Tale,Holly Black,"Black, Holly",,,,2,4.04,Margaret K. McElderry Books,Kindle Edition,343,2008,2007,,19/08/2014,,,read,,1
18874792,Shadow Heir (Dark Swan 4),Richelle Mead,"Mead, Richelle",,1446465691,9781446465691,0,3.87,Transworld Digital,ebook,400,2012,2011,,19/08/2014,to-read,to-read (#58),to-read,,0
12003054,"Succubus Shadows (Georgina Kincaid, #5)",Richelle Mead,"Mead, Richelle",,,,0,4.18,,Kindle Edition,305,2010,2010,,19/08/2014,to-read,to-read (#57),to-read,,0
12003051,"Succubus Revealed (Georgina Kincaid, #6)",Richelle Mead,"Mead, Richelle",,,,0,4.26,,Kindle Edition,289,2011,2011,,19/08/2014,to-read,to-read (#56),to-read,,0
15981487,An Apple for the Creature,Charlaine Harris,"Harris, Charlaine","Toni L.P. Kelner, Ilona Andrews, Steve Hockensmith, Nancy Holder, Thomas E. Sniegoski, Jonathan Maberry, Donald Harstad, Marjorie M. Liu, Rhys Bowen, Amber Benson, Mike Carey, Faith Hunter",,,0,3.87,Jo Fletcher Books,Kindle Edition,342,2012,2012,,19/08/2014,,,read,,1
